"POLE","l8_4_evi_mean","l8_4_mndwi_cv","l8_4_mndwi_mean","l8_4_msavi_cv","l8_4_ndvi_cv","l8_4_ndvi_mean","l8_4_raw_cv_B1","l8_4_raw_cv_B3","l8_4_raw_cv_B5","l8_4_raw_cv_B7","l8_4_raw_mean_B1","l8_4_raw_mean_B5","l8_4_raw_mean_B6","l8_5_evi_cv","l8_5_evi_mean","l8_5_mndwi_cv","l8_5_mndwi_mean","l8_5_ndvi_cv","l8_5_ndvi_mean","l8_5_raw_cv_B1","l8_5_raw_cv_B3","l8_5_raw_cv_B4","l8_5_raw_cv_B5","l8_5_raw_cv_B6","l8_5_raw_cv_B7","l8_5_raw_mean_B1","l8_5_raw_mean_B4","l8_5_raw_mean_B5","l8_5_raw_mean_B6","l8_6_evi_cv","l8_6_mndwi_mean","l8_6_msavi_mean","l8_6_ndvi_cv","l8_6_ndvi_mean","l8_6_raw_cv_B1","l8_6_raw_cv_B3","l8_6_raw_cv_B4","l8_6_raw_cv_B5","l8_6_raw_cv_B6","l8_6_raw_cv_B7","l8_6_raw_mean_B1","l8_6_raw_mean_B3","l8_6_raw_mean_B5","l8_6_raw_mean_B7","wc_cv_bio04","wc_cv_bio06","wc_cv_bio11","wc_cv_bio13","wc_cv_bio14","wc_cv_bio15","wc_mean_bio02","wc_mean_bio04","wc_mean_bio06","wc_mean_bio08","wc_mean_bio13","wc_mean_bio14","wc_mean_bio15","Ardea_alba","Locustella_luscinioides","Luscinia_svecica","Pernis_apivorus","Podiceps_cristatus","Sylvia_nisoria","Corvus_frugilegus","Dendrocopos_syriacus","Falco_subbuteo","Larus_cachinnans","Accipiter_gentilis","Grus_grus","Lanius_excubitor","Acrocephalus_arundinaceus","Alcedo_atthis","Aythya_ferina","Oenanthe_oenanthe","Riparia_riparia","Gallinula_chloropus","Perdix_perdix","Circus_pygargus","Mareca_strepera","Upupa_epops","Charadrius_dubius","Saxicola_rubicola","Tachybaptus_ruficollis","Acrocephalus_schoenobaenus","Ciconia_nigra","Motacilla_flava","Aythya_fuligula","Corvus_monedula","Miliaria_calandra","Ciconia_ciconia","Fulica_atra","Anser_anser","Anthus_pratensis","Certhia_brachydactyla","Emberiza_schoeniclus","Locustella_fluviatilis","Dendrocoptes_medius","Dryobates_minor","Lullula_arborea","Milvus_milvus","Acrocephalus_scirpaceus","Coturnix_coturnix","Locustella_naevia","Poecile_montanus","Cygnus_olor","Saxicola_rubetra","Pyrrhula_pyrrhula","Chroicocephalus_ridibundus","Ficedula_hypoleuca","Picus_canus","Vanellus_vanellus","Accipiter_nisus","Luscinia_megarhynchos","Ficedula_albicollis","Lophophanes_cristatus","Loxia_curvirostra","Motacilla_cinerea","Spinus_spinus","Acrocephalus_palustris","Circus_aeruginosus","Aegithalos_caudatus","Jynx_torquilla","Hippolais_icterina","Columba_oenas","Poecile_palustris","Columba_livia","Turdus_pilaris","Anthus_trivialis","Streptopelia_turtur","Certhia_familiaris","Regulus_regulus","Muscicapa_striata","Phylloscopus_sibilatrix","Regulus_ignicapilla","Oriolus_oriolus","Linaria_cannabina","Corvus_corone","Sylvia_borin","Pica_pica","Apus_apus","Ardea_cinerea","Periparus_ater","Phasianus_colchicus","Prunella_modularis","Serinus_serinus","Passer_domesticus","Corvus_corax","Delichon_urbicum","Dryocopus_martius","Lanius_collurio","Turdus_viscivorus","Anas_platyrhynchos","Falco_tinnunculus","Passer_montanus","Phoenicurus_phoenicurus","Coccothraustes_coccothraustes","Sylvia_curruca","Chloris_chloris","Streptopelia_decaocto","Troglodytes_troglodytes","Cuculus_canorus","Sylvia_communis","Phoenicurus_ochruros","Phylloscopus_trochilus","Alauda_arvensis","Picus_viridis","Motacilla_alba","Carduelis_carduelis","Hirundo_rustica","Sitta_europaea","Buteo_buteo","Erithacus_rubecula","Emberiza_citrinella","Parus_caeruleus","Sturnus_vulgaris","x","y"
"6054cb",0.345771491527557,-0.0935507044196129,-0.482333093881607,0.355090975761414,0.169714257121086,0.630777895450592,0.351783215999603,0.264038890600204,0.297939658164978,0.348060816526413,0.0305096991360188,0.254911005496979,0.18454410135746,0.228320822119713,0.541098713874817,-0.152411594986916,-0.478544294834137,0.157176211476326,0.80263477563858,0.556368350982666,0.327036708593369,0.658413171768188,0.222251698374748,0.288422912359238,0.554009974002838,0.020983399823308,0.0405202992260456,0.341855198144913,0.163108393549919,0.193797186017036,-0.498042494058609,0.494217485189438,0.135096833109856,0.786982178688049,0.410419821739197,0.297619789838791,0.510781586170197,0.165036246180534,0.241708919405937,0.412921696901321,0.0229543000459671,0.055171400308609,0.334996700286865,0.0790902972221375,0.00408811494708061,-0.0385344102978706,-0.209520503878593,0.0157248321920633,0.0301139336079359,0.0174189768731594,87,6909,-47,167,80,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14.7291666747349,49.9375008304718
"6058cd",0.279347002506256,-0.226624622941017,-0.441498786211014,0.658742845058441,0.419050425291061,0.481091499328613,0.533044815063477,0.353035867214203,0.325147837400436,0.357316732406616,0.0400426015257835,0.236275896430016,0.189341202378273,0.462477952241898,0.410322695970535,-0.257899165153503,-0.433614790439606,0.333968818187714,0.621300518512726,0.678267538547516,0.40193584561348,0.613649368286133,0.297153413295746,0.278786808252335,0.444085836410522,0.0362098999321461,0.0683650970458984,0.302709311246872,0.185530304908752,0.400493562221527,-0.425878703594208,0.423691391944885,0.309821486473083,0.675761103630066,0.835603654384613,0.438671559095383,0.691748738288879,0.246990770101547,0.284438788890839,0.516232550144196,0.0302379000931978,0.0713159963488579,0.322241187095642,0.103541903197765,0.00249085668474436,-0.00962049979716539,-0.0491351783275604,0.00424918252974749,0.00997775234282017,0.00930232554674149,88,7109,-49,174,80,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,15.3958333472481,49.912500835396
"6065ab",0.384748190641403,-0.263770222663879,-0.51191109418869,0.345390945672989,0.251798540353775,0.628978192806244,0.379266530275345,0.347683370113373,0.284470409154892,0.373814433813095,0.0376097001135349,0.299808710813522,0.221663594245911,0.227929025888443,0.59558892250061,-0.229194909334183,-0.472688496112823,0.160816431045532,0.800832986831665,0.451657086610794,0.2877556681633,0.560241043567657,0.207031458616257,0.281554907560349,0.455673784017563,0.026860199868679,0.0439135991036892,0.392621010541916,0.184556901454926,0.235371693968773,-0.4726243019104,0.576421201229095,0.17521832883358,0.832097887992859,0.396247178316116,0.276667088270187,0.604388833045959,0.217712983489037,0.28870040178299,0.469040900468826,0.0258846003562212,0.0610180981457233,0.39255490899086,0.077142097055912,0.00372613104991615,-0.0253671687096357,-0.0745356008410454,0.016146594658494,0.0344010479748249,0.0167765766382217,85,6916,-59,158,87,26,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16.5625000258126,49.9875008382216
"6066cd",0.283115804195404,-0.102522052824497,-0.544956922531128,0.265646427869797,0.159360304474831,0.595692873001099,0.497215658426285,0.470464259386063,0.328048408031464,0.447046756744385,0.0283011998981237,0.200154602527618,0.180703192949295,0.222963392734528,0.587976813316345,-0.0913222655653954,-0.501920282840729,0.0866499319672585,0.841776788234711,0.512680947780609,0.32941859960556,0.698753893375397,0.237124532461166,0.295874297618866,0.426706165075302,0.0244027003645897,0.0282802004367113,0.369002312421799,0.165077194571495,0.215421289205551,-0.521378874778748,0.60352897644043,0.0680166631937027,0.876935124397278,0.582795679569244,0.370875179767609,0.723507642745972,0.239103630185127,0.272910565137863,0.356611996889114,0.0204600002616644,0.0439172014594078,0.376962900161743,0.0654461979866028,0.00498852366581559,-0.0343021042644978,-0.104166194796562,0.0221573226153851,0.0473057813942432,0.0178617015480995,83,6838,-63,151,92,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,16.7291666863884,49.9125008421186
"6067bc",0.3299919962883,-0.117102287709713,-0.4668850004673,0.321332573890686,0.200910091400146,0.646422982215881,0.48545104265213,0.445358604192734,0.336192607879639,0.488042593002319,0.0356554985046387,0.241214692592621,0.196252197027206,0.246081918478012,0.540958881378174,-0.102876514196396,-0.458033591508865,0.128938168287277,0.79879367351532,0.552316546440125,0.415880978107452,0.792340517044067,0.25719490647316,0.374353438615799,0.566744744777679,0.0258856993168592,0.0361173003911972,0.361391305923462,0.161125004291534,0.218374356627464,-0.462861299514771,0.576300501823425,0.110698238015175,0.837915778160095,0.461949408054352,0.367010354995728,0.70899486541748,0.238173797726631,0.338247269392014,0.520370781421661,0.0248958002775908,0.054195199161768,0.387675285339355,0.0673710033297539,0.00829063728451729,-0.048223540186882,-0.183322355151176,0.031531386077404,0.0595923401415348,0.0202610790729523,87,6918,-57,161,87,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,16.9375000239706,49.9625008370035
"6067ca",0.353572010993958,-0.0770363137125969,-0.514652073383331,0.261223077774048,0.119308330118656,0.630779087543488,0.316669911146164,0.287281066179276,0.293249845504761,0.331946700811386,0.0324843004345894,0.250934511423111,0.202024206519127,0.200372308492661,0.552716612815857,-0.08696149289608,-0.508781492710114,0.128404200077057,0.7988321185112,0.390720456838608,0.283624440431595,0.550299167633057,0.18141682446003,0.317980885505676,0.470768749713898,0.0271198991686106,0.0415473990142345,0.358374714851379,0.184637203812599,0.184582069516182,-0.493209213018417,0.588058412075043,0.0857870206236839,0.849619209766388,0.256962567567825,0.262255907058716,0.509905874729156,0.197372138500214,0.259818553924561,0.384200990200043,0.0266101006418467,0.0563789010047913,0.385757595300674,0.072747603058815,0.00653733406215906,-0.0417527668178082,-0.134498834609985,0.0257077664136887,0.0506083332002163,0.0159689262509346,85,6873,-60,155,90,28,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,16.8541666886654,49.937500836507
"6067cb",0.34553200006485,-0.130949586629868,-0.436503112316132,0.440353393554688,0.327696084976196,0.568349480628967,0.449540436267853,0.333438843488693,0.201336428523064,0.416147112846375,0.0395474992692471,0.290056794881821,0.2158243060112,0.297289609909058,0.525484919548035,-0.140517994761467,-0.443348199129105,0.258324980735779,0.697495102882385,0.695750772953033,0.497749209403992,0.793993592262268,0.154534429311752,0.330064564943314,0.603382229804993,0.0346534997224808,0.067414402961731,0.38859298825264,0.202135905623436,0.2639981508255,-0.435554802417755,0.564295291900635,0.194310858845711,0.78711348772049,0.449931055307388,0.318172574043274,0.647729575634003,0.197166755795479,0.269838750362396,0.506474733352661,0.0287932995706797,0.0693302974104881,0.392454087734222,0.0869221985340118,0.00133853475563228,-0.00986047182232141,-0.038436233997345,0.00612334301695228,0.0179703626781702,0.00542269134894013,88,6984,-54,166,84,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.8958333540895,49.9375008400303
"6150bb",0.345670700073242,-0.178628236055374,-0.480498492717743,0.428408622741699,0.290645003318787,0.560607612133026,0.335941284894943,0.254337280988693,0.242053493857384,0.312180429697037,0.0376283004879951,0.282193005084991,0.229476407170296,0.295412093400955,0.548725008964539,-0.184840440750122,-0.495989412069321,0.231208711862564,0.777239322662354,0.519331097602844,0.361628532409668,0.775222897529602,0.189409002661705,0.279579401016235,0.584453046321869,0.0258935000747442,0.0439590997993946,0.353519111871719,0.181716904044151,0.248435139656067,-0.511524379253387,0.47058230638504,0.187387138605118,0.714626371860504,0.405525892972946,0.279020667076111,0.461237519979477,0.156800165772438,0.255912035703659,0.420101284980774,0.0259070992469788,0.063512496650219,0.34180960059166,0.0977161973714828,0.00459934491664171,-0.0485481694340706,-0.273725003004074,0.0205612778663635,0.0469260364770889,0.0227837897837162,90,7066,-47,172,75,24,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14.1458333432165,49.8875008322506
"6150bd",0.263659000396729,-0.108658529818058,-0.473691314458847,0.415641486644745,0.21473217010498,0.623050093650818,0.577869236469269,0.526144802570343,0.399566829204559,0.554327487945557,0.0241944007575512,0.184541597962379,0.159162893891335,0.24498838186264,0.470830887556076,-0.0960045829415321,-0.48335400223732,0.118930764496326,0.806683599948883,0.499276280403137,0.425673514604568,0.789340078830719,0.264424204826355,0.364029496908188,0.563131630420685,0.0178248006850481,0.0278482008725405,0.289900094270706,0.131880804896355,0.204155325889587,-0.504921674728394,0.439587414264679,0.115056738257408,0.802568376064301,0.439410209655762,0.382698178291321,0.737540364265442,0.215544894337654,0.363292723894119,0.555482268333435,0.0207601003348827,0.0437051989138126,0.295928597450256,0.0639898031949997,0.00621566688641906,-0.0691834762692451,-0.277983039617538,0.0339952707290649,0.0784286260604858,0.0404944531619549,88,7001,-52,165,79,26,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,14.1458333401605,49.8625008321
"6152bc",0.302725195884705,-0.0935199707746506,-0.504017472267151,0.394090741872787,0.145296543836594,0.607463181018829,0.341400355100632,0.274443209171295,0.374445915222168,0.335588485002518,0.0285442005842924,0.211861297488213,0.180689603090286,0.184905856847763,0.548871219158173,-0.084208719432354,-0.511670291423798,0.0968109890818596,0.826230585575104,0.328719198703766,0.244345977902412,0.547726213932037,0.190656319260597,0.259307503700256,0.388334184885025,0.0207477994263172,0.02882169932127,0.337956786155701,0.159121498465538,0.162674933671951,-0.535145878791809,0.49411478638649,0.0993815287947655,0.814492404460907,0.292458146810532,0.279349476099014,0.511563241481781,0.160866498947144,0.266914367675781,0.41627299785614,0.0241532009094954,0.0480971001088619,0.322269707918167,0.0737271010875702,0.00351654831320047,-0.0510999262332916,-0.474078774452209,0.0186859965324402,0.039558220654726,0.0154305314645171,91,6959,-44,173,77,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,14.4375000029923,49.8625008339965
"6152ca",0.30268269777298,-0.0964850634336472,-0.499021291732788,0.381111890077591,0.152415484189987,0.564192712306976,0.256342023611069,0.23115810751915,0.351060450077057,0.272236377000809,0.0363764017820358,0.221649304032326,0.200177997350693,0.201925992965698,0.556636571884155,-0.0901472717523575,-0.504890501499176,0.118997126817703,0.814516305923462,0.376523911952972,0.295023679733276,0.675242602825165,0.203629523515701,0.263830274343491,0.462010562419891,0.0241812001913786,0.0336989983916283,0.346596598625183,0.166974395513535,0.210988491773605,-0.538136422634125,0.501830101013184,0.145785287022591,0.806780993938446,0.283665925264359,0.31232675909996,0.706790387630463,0.165677919983864,0.25393608212471,0.453646749258041,0.0295358002185822,0.0522042997181416,0.334832787513733,0.0810147970914841,0.00365938968025148,-0.041950061917305,-0.332323133945465,0.0143342614173889,0.027789656072855,0.0139770396053791,91,6994,-44,174,76,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,14.3541666730211,49.8375008329288
"6163cd",0.271283686161041,-0.149432480335236,-0.411011695861816,0.512038230895996,0.397462904453278,0.459247887134552,0.428890198469162,0.356999188661575,0.220233827829361,0.41956815123558,0.0544039011001587,0.297957390546799,0.258830100297928,0.262335538864136,0.595647096633911,-0.133250430226326,-0.434575706720352,0.223329186439514,0.783287703990936,0.671875894069672,0.468275755643845,0.996206402778625,0.160913825035095,0.382373243570328,0.803399741649628,0.0290636997669935,0.0478704012930393,0.387668997049332,0.165024101734161,0.165559515357018,-0.426678210496902,0.61531388759613,0.128869414329529,0.834114074707031,0.563007354736328,0.308967709541321,0.688181579113007,0.127670228481293,0.309341460466385,0.623241901397705,0.022716399282217,0.0610300004482269,0.415123403072357,0.0693160966038704,0.00317786098457873,-0.00817368365824223,-0.0233533810824156,0.00573656195774674,0.0178243182599545,0.010305255651474,85,6972,-60,159,87,28,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16.2291666830126,49.812500841833
"6164db",0.283114492893219,-0.674158453941345,-0.449182391166687,0.476653873920441,0.452005803585052,0.605676472187042,0.618042945861816,0.556911110877991,0.533667623996735,0.815040528774261,0.0270930994302034,0.180621594190598,0.131876096129417,0.359369546175003,0.435550004243851,-0.487876266241074,-0.464947789907455,0.272561460733414,0.785293698310852,0.630555510520935,0.482575297355652,0.855556309223175,0.342361629009247,0.566351354122162,0.851726591587067,0.0248898006975651,0.0346391014754772,0.275319397449493,0.129826307296753,0.398066967725754,-0.449288010597229,0.415938585996628,0.340802013874054,0.800851821899414,0.830441534519196,0.588029026985168,1.16536819934845,0.402677834033966,0.648138701915741,1.01126611232758,0.0217340998351574,0.047341201454401,0.282975614070892,0.0576330982148647,0.00221199635416269,-0.0083545595407486,-0.0246459506452084,0.0080484738573432,0.0191762149333954,0.0108767580240965,85,6956,-59,159,87,26,45,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16.479166683907,49.8375008384654
"6169dc",0.284132897853851,-0.0940262600779533,-0.526333808898926,0.249192357063293,0.177054330706596,0.53706169128418,0.285849928855896,0.307703495025635,0.249497830867767,0.305883973836899,0.0368620008230209,0.219799101352692,0.223612293601036,0.201553255319595,0.607487618923187,-0.0894458666443825,-0.497021287679672,0.116441935300827,0.810643494129181,0.267445623874664,0.224421143531799,0.452324450016022,0.195332363247871,0.227404326200485,0.350677907466888,0.0275928992778063,0.0405427999794483,0.379897087812424,0.18257699906826,0.142167031764984,-0.526360511779785,0.615367114543915,0.0765787735581398,0.83109450340271,0.224832773208618,0.205744236707687,0.362398564815521,0.133129194378853,0.186459556221962,0.277059465646744,0.0291808005422354,0.0598164983093739,0.409195005893707,0.0844713971018791,0.00544217461720109,-0.0306803304702044,-0.0963575690984726,0.0239316914230585,0.0403129421174526,0.00950831454247236,84,6849,-64,150,98,32,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.2708333528924,49.8125008441911
"6174da",0.341645300388336,-0.128760039806366,-0.463771194219589,0.353366881608963,0.172719553112984,0.607354521751404,0.310097724199295,0.253951609134674,0.282881677150726,0.281477034091949,0.0307573992758989,0.251051604747772,0.174783006310463,0.218444585800171,0.50186961889267,-0.222404882311821,-0.447218596935272,0.163915902376175,0.744069993495941,0.40373882651329,0.326756149530411,0.513364136219025,0.226708397269249,0.177980110049248,0.33232906460762,0.0229324009269476,0.0478630997240543,0.319423109292984,0.155276894569397,0.243012279272079,-0.451216399669647,0.513406574726105,0.189456418156624,0.759806394577026,0.531064748764038,0.389844298362732,0.692334413528442,0.171300604939461,0.283379167318344,0.529118537902832,0.0278145000338554,0.0679007023572922,0.364319801330566,0.0927226990461349,0.00323925586417317,-0.0137614142149687,-0.068129800260067,0.00856826081871986,0.0209877621382475,0.0102929817512631,90,7167,-56,170,101,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,18.1041666873554,49.8375008456647
"6247cd",0.310564994812012,-0.11615377664566,-0.420009613037109,0.298462718725204,0.161632418632507,0.623021721839905,0.555120408535004,0.424973279237747,0.305827260017395,0.474080055952072,0.0246660001575947,0.211917996406555,0.131816506385803,0.25793531537056,0.450959593057632,-0.117060147225857,-0.466859996318817,0.116252563893795,0.80873829126358,0.655644536018372,0.478281259536743,0.914439678192139,0.295003116130829,0.472978264093399,0.699376225471497,0.0180546008050442,0.0262575000524521,0.267420887947083,0.114285796880722,0.22542130947113,-0.478657305240631,0.431770801544189,0.129409492015839,0.822385609149933,0.689626753330231,0.510847270488739,1.05002892017365,0.253174602985382,0.506736099720001,0.761860251426697,0.0180907994508743,0.0395397990942001,0.271607786417007,0.0517570003867149,0.00393137568607926,-0.0269259978085756,-0.0873677134513855,0.01614935323596,0.0328148975968361,0.026851212605834,85,6992,-57,160,86,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,13.5624999983096,49.7125008371467
"6251bb",0.326213985681534,-0.117580220103264,-0.478590697050095,0.361866325139999,0.178165152668953,0.623001217842102,0.33559513092041,0.261488646268845,0.289951115846634,0.339337080717087,0.0319950990378857,0.24518409371376,0.184580206871033,0.260092824697495,0.517632484436035,-0.167678952217102,-0.48643970489502,0.180210009217262,0.783326089382172,0.468854367733002,0.375633209943771,0.771582186222076,0.224854409694672,0.320290088653564,0.582282960414886,0.0261096004396677,0.0405450016260147,0.333946287631989,0.16697770357132,0.230128645896912,-0.49816021323204,0.451101899147034,0.160538017749786,0.759851217269897,0.365347653627396,0.285394459962845,0.524772107601166,0.180390581488609,0.281190514564514,0.405277758836746,0.0285695008933544,0.0610603988170624,0.318463385105133,0.0887990966439247,0.00463703786954284,-0.0428828820586205,-0.255528718233109,0.019317340105772,0.0434920154511929,0.0226712021976709,91,6985,-47,170,79,25,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14.3125000068629,49.7875008378022
